0.820000, 4.424873, 0.699030, -0.648458, 41.500000
0.840000, 4.415315, 0.707611, -0.710628, 41.500000
0.860000, 4.404745, 0.716960, -0.773448, 41.500000
0.880000, 4.393118, 0.727079, -0.836965, 41.500000
0.900000, 4.380387, 0.737972, -0.901229, 41.500000
0.920000, 4.366497, 0.749639, -0.966284, 41.500000
0.940000, 4.351392, 0.762082, -1.032175, 41.500000
0.960000, 4.335012, 0.775304, -1.098942, 41.500000
0.980000, 4.317289, 0.789305, -1.166626, 41.500000
1.000000, 4.298155, 0.804085, -1.235260, 41.500000
1.020000, 4.277533, 0.819644, -1.304879, 41.500000
1.040000, 4.255346, 0.835979, -1.375511, 41.500000
1.060000, 4.231509, 0.853090, -1.447182, 41.500000
1.080000, 4.205933, 0.870971, -1.519912, 41.500000
1.100000, 4.178525, 0.889617, -1.593716, 41.500000
1.120000, 4.149187, 0.909022, -1.668606, 41.500000
1.140000, 4.117818, 0.929176, -1.744585, 41.500000
1.160000, 4.084310, 0.950069, -1.821651, 41.500000
1.180000, 4.048553, 0.971686, -1.899795, 41.500000
1.200000, 4.010431, 0.994014, -1.979001, 41.500000
1.220000, 3.969826, 1.017032, -2.059242, 41.500000
1.240000, 3.926617, 1.040719, -2.140486, 41.500000
1.260000, 3.880678, 1.065051, -2.222686, 41.500000
1.280000, 3.831883, 1.089998, -2.305790, 41.500000
1.300000, 3.780103, 1.115528, -2.389732, 41.500000
1.320000, 3.725207, 1.141605, -2.474435, 41.500000
1.340000, 3.667067, 1.168187, -2.559809, 41.500000
1.360000, 3.605551, 1.195229, -2.645751, 41.500000
1.380000, 3.540533, 1.222680, -2.732146, 41.500000
1.400000, 3.471889, 1.250485, -2.818863, 41.500000
1.420000, 3.399496, 1.278583, -2.905757, 41.500000
1.440000, 3.323241, 1.306908, -2.992669, 41.500000
1.460000, 3.243016, 1.335389, -3.079423, 41.500000
1.480000, 3.158721, 1.363948, -3.165831, 41.500000
1.500000, 3.070267, 1.392503, -3.251686, 41.500000
1.520000, 2.977578, 1.420967, -3.336769, 41.500000
1.540000, 2.880591, 1.449246, -3.420847, 41.500000
1.560000, 2.779259, 1.477243, -3.503672, 41.500000
1.580000, 2.673553, 1.504855, -3.584984, 41.500000
1.600000, 2.563464, 1.531976, -3.664512, 41.500000
1.620000, 2.449003, 1.558497, -3.741976, 41.500000
1.640000, 2.330206, 1.584304, -3.817086, 41.500000
1.660000, 2.207130, 1.609284, -3.889547, 41.500000
1.680000, 2.079863, 1.633321, -3.959062, 41.500000
1.700000, 1.948516, 1.656299, -4.025331, 41.500000
1.720000, 1.813228, 1.678103, -4.088056, 41.500000
1.740000, 1.674169, 1.698620, -4.146946, 41.500000
1.760000, 1.531535, 1.717739, -4.201714, 41.500000
1.780000, 1.385551, 1.735357, -4.252088, 41.500000
1.800000, 1.236468, 1.751373, -4.297807, 41.500000
1.820000, 1.084565, 1.765694, -4.338631, 41.500000
1.840000, 0.930145, 1.778235, -4.374338, 41.500000
1.860000, 0.773533, 1.788920, -4.404730, 41.500000
1.880000, 0.615075, 1.797684, -4.429637, 41.500000
1.900000, 0.455133, 1.804473, -4.448916, 41.500000
1.920000, 0.294085, 1.809243, -4.462456, 41.500000
1.940000, 0.132317, 1.811964, -4.470178, 41.500000
1.960000, -0.029775, 1.812619, -4.472037, 41.500000
1.980000, -0.191794, 1.811204, -4.468021, 41.500000
2.000000, -0.353343, 1.807727, -4.458155, 41.500000
2.020000, -0.514030, 1.802212, -4.442496, 41.500000
2.040000, -0.673470, 1.794692, -4.421135, 41.500000
2.060000, -0.831291, 1.785215, -4.394196, 41.500000
2.080000, -0.987137, 1.773840, -4.361830, 41.500000
2.100000, -1.140669, 1.760636, -4.324219, 41.500000
2.120000, -1.291570, 1.745682, -4.281571, 41.500000
2.140000, -1.439546, 1.729067, -4.234112, 41.500000
2.160000, -1.584327, 1.710886, -4.182094, 41.500000
2.180000, -1.725673, 1.691240, -4.125779, 41.500000
2.200000, -1.863368, 1.670238, -4.065447, 41.500000
2.220000, -1.997226, 1.647990, -4.001386, 41.500000
2.240000, -2.127090, 1.624609, -3.933890, 41.500000
2.260000, -2.252829, 1.600213, -3.863258, 41.500000
2.280000, -2.374341, 1.574915, -3.789789, 41.500000
2.300000, -2.491552, 1.548832, -3.713781, 41.500000
2.320000, -2.604410, 1.522078, -3.635526, 41.500000
2.340000, -2.712889, 1.494764, -3.555311, 41.500000
2.360000, -2.816986, 1.466998, -3.473412, 41.500000
2.380000, -2.916718, 1.438886, -3.390097, 41.500000
2.400000, -3.012119, 1.410529, -3.305622, 41.500000
2.420000, -3.103245, 1.382021, -3.220229, 41.500000
2.440000, -3.190161, 1.353454, -3.134146, 41.500000
2.460000, -3.272951, 1.324915, -3.047588, 41.500000
2.480000, -3.351706, 1.296482, -2.960755, 41.500000
2.500000, -3.426529, 1.268233, -2.873830, 41.500000
2.520000, -3.497531, 1.240235, -2.786983, 41.500000
2.540000, -3.564830, 1.212553, -2.700368, 41.500000
2.560000, -3.628546, 1.185246, -2.614125, 41.500000
2.580000, -3.688807, 1.158367, -2.528379, 41.500000
2.600000, -3.745741, 1.131966, -2.443240, 41.500000
2.620000, -3.799477, 1.106085, -2.358807, 41.500000
2.640000, -3.850146, 1.080765, -2.275165, 41.500000
2.660000, -3.897877, 1.056041, -2.192385, 41.500000
2.680000, -3.942799, 1.031943, -2.110531, 41.500000
2.700000, -3.985037, 1.008498, -2.029651, 41.500000
2.720000, -4.024715, 0.985732, -1.949786, 41.500000
2.740000, -4.061955, 0.963663, -1.870968, 41.500000
2.760000, -4.096873, 0.942310, -1.793218, 41.500000
2.780000, -4.129583, 0.921687, -1.716551, 41.500000
2.800000, -4.160194, 0.901807, -1.640972, 41.500000
2.820000, -4.188811, 0.882680, -1.566482, 41.500000
2.840000, -4.215535, 0.864314, -1.493074, 41.500000
2.860000, -4.240461, 0.846715, -1.420735, 41.500000
2.880000, -4.263683, 0.829889, -1.349448, 41.500000
2.900000, -4.285285, 0.813838, -1.279191, 41.500000
2.920000, -4.305351, 0.798566, -1.209938, 41.500000
2.940000, -4.323959, 0.784072, -1.141656, 41.500000
2.960000, -4.341181, 0.770357, -1.074314, 41.500000
2.980000, -4.357085, 0.757421, -1.007873, 41.500000
3.000000, -4.371737, 0.745263, -0.942294, 41.500000
3.020000, -4.385195, 0.733881, -0.877535, 41.500000
3.040000, -4.397515, 0.723273, -0.813551, 41.500000
3.060000, -4.408748, 0.713437, -0.750295, 41.500000
3.080000, -4.418941, 0.704370, -0.687720, 41.500000
3.100000, -4.428138, 0.696070, -0.625776, 41.500000
3.120000, -4.436377, 0.688535, -0.564411, 41.500000
3.140000, -4.443694, 0.681761, -0.503574, 41.500000
3.160000, -4.450119, 0.675747, -0.443212, 41.500000
3.180000, -4.455682, 0.670490, -0.383270, 41.500000
3.200000, -4.460406, 0.665988, -0.323694, 41.500000
3.220000, -4.464312, 0.662239, -0.264428, 41.500000
3.240000, -4.467416, 0.659242, -0.205417, 41.500000
3.260000, -4.469732, 0.656995, -0.146605, 41.500000
3.280000, -4.471271, 0.655497, -0.087935, 41.500000
3.300000, -4.472040, 0.654748, -0.029350, 41.500000
3.320000, -4.472041, 0.654747, 0.029206, 41.500000
3.340000, -4.471274, 0.655494, 0.087791, 41.500000
3.360000, -4.469737, 0.656990, 0.146461, 41.500000
3.380000, -4.467422, 0.659235, 0.205273, 41.500000
3.400000, -4.464320, 0.662231, 0.264283, 41.500000
3.420000, -4.460417, 0.665978, 0.323548, 41.500000
3.440000, -4.455695, 0.670478, 0.383123, 41.500000
3.460000, -4.450134, 0.675733, 0.443064, 41.500000
3.480000, -4.443710, 0.681745, 0.503425, 41.500000
3.500000, -4.436396, 0.688517, 0.564261, 41.500000
3.520000, -4.428159, 0.696051, 0.625624, 41.500000
3.540000, -4.418965, 0.704349, 0.687567, 41.500000
3.560000, -4.408774, 0.713413, 0.750141, 41.500000
3.580000, -4.397544, 0.723248, 0.813395, 41.500000
3.600000, -4.385226, 0.733854, 0.877377, 41.500000
3.620000, -4.371771, 0.745234, 0.942134, 41.500000
3.640000, -4.357123, 0.757390, 1.007711, 41.500000
3.660000, -4.341221, 0.770324, 1.074150, 41.500000
3.680000, -4.324003, 0.784037, 1.141490, 41.500000
3.700000, -4.305399, 0.798529, 1.209769, 41.500000
3.720000, -4.285336, 0.813800, 1.279020, 41.500000
3.740000, -4.263738, 0.829849, 1.349275, 41.500000
3.760000, -4.240520, 0.846673, 1.420559, 41.500000
3.780000, -4.215598, 0.864270, 1.492895, 41.500000
3.800000, -4.188879, 0.882634, 1.566300, 41.500000
3.820000, -4.160266, 0.901759, 1.640788, 41.500000
3.840000, -4.129660, 0.921637, 1.716364, 41.500000
3.860000, -4.096956, 0.942258, 1.793029, 41.500000
3.880000, -4.062043, 0.963609, 1.870776, 41.500000
3.900000, -4.024810, 0.985677, 1.949592, 41.500000
3.920000, -3.985137, 1.008442, 2.029454, 41.500000
3.940000, -3.942905, 1.031884, 2.110331, 41.500000
3.960000, -3.897991, 1.055981, 2.192183, 41.500000
3.980000, -3.850267, 1.080704, 2.274960, 41.500000
4.000000, -3.799605, 1.106022, 2.358601, 41.500000
4.020000, -3.745877, 1.131901, 2.443032, 41.500000
4.040000, -3.688951, 1.158302, 2.528169, 41.500000
4.060000, -3.628698, 1.185179, 2.613914, 41.500000
4.080000, -3.564990, 1.212485, 2.700156, 41.500000
4.100000, -3.497701, 1.240166, 2.786770, 41.500000
4.120000, -3.426708, 1.268164, 2.873616, 41.500000
4.140000, -3.351894, 1.296413, 2.960541, 41.500000
4.160000, -3.273149, 1.324845, 3.047375, 41.500000
4.180000, -3.190370, 1.353384, 3.133934, 41.500000
4.200000, -3.103463, 1.381951, 3.220018, 41.500000
4.220000, -3.012348, 1.410459, 3.305413, 41.500000
4.240000, -2.916957, 1.438817, 3.389891, 41.500000
4.260000, -2.817236, 1.466930, 3.473209, 41.500000
4.280000, -2.713150, 1.494696, 3.555111, 41.500000
4.300000, -2.604681, 1.522012, 3.635332, 41.500000
4.320000, -2.491834, 1.548767, 3.713592, 41.500000
4.340000, -2.374634, 1.574852, 3.789606, 41.500000
4.360000, -2.253132, 1.600152, 3.863081, 41.500000
4.380000, -2.127403, 1.624551, 3.933720, 41.500000
4.400000, -1.997550, 1.647934, 4.001224, 41.500000
4.420000, -1.863701, 1.670185, 4.065294, 41.500000
4.440000, -1.726015, 1.691190, 4.125636, 41.500000
4.460000, -1.584678, 1.710839, 4.181961, 41.500000
4.480000, -1.439905, 1.729024, 4.233990, 41.500000
4.500000, -1.291937, 1.745644, 4.281460, 41.500000
4.520000, -1.141043, 1.760601, 4.324121, 41.500000
4.540000, -0.987517, 1.773810, 4.361744, 41.500000
4.560000, -0.831676, 1.785190, 4.394123, 41.500000
4.580000, -0.673859, 1.794671, 4.421076, 41.500000
4.600000, -0.514423, 1.802196, 4.442451, 41.500000
4.620000, -0.353739, 1.807716, 4.458124, 41.500000
4.640000, -0.192191, 1.811198, 4.468004, 41.500000
4.660000, -0.030173, 1.812618, 4.472034, 41.500000
4.680000, 0.131920, 1.811968, 4.470190, 41.500000
4.700000, 0.293688, 1.809252, 4.462482, 41.500000
4.720000, 0.454739, 1.804487, 4.448956, 41.500000
4.740000, 0.614684, 1.797703, 4.429691, 41.500000
4.760000, 0.773146, 1.788944, 4.404798, 41.500000
4.780000, 0.929763, 1.778263, 4.374419, 41.500000
4.800000, 1.084189, 1.765727, 4.338725, 41.500000
4.820000, 1.236098, 1.751410, 4.297914, 41.500000
4.840000, 1.385188, 1.735398, 4.252206, 41.500000
4.860000, 1.531181, 1.717785, 4.201843, 41.500000
4.880000, 1.673823, 1.698668, 4.147085, 41.500000
4.900000, 1.812891, 1.678155, 4.088206, 41.500000
4.920000, 1.948188, 1.656354, 4.025489, 41.500000
4.940000, 2.079545, 1.633379, 3.959229, 41.500000
4.960000, 2.206823, 1.609345, 3.889721, 41.500000
4.980000, 2.329909, 1.584367, 3.817267, 41.500000
5.000000, 2.448717, 1.558561, 3.742163, 41.500000
5.020000, 2.563189, 1.532042, 3.664705, 41.500000
5.040000, 2.673289, 1.504922, 3.585182, 41.500000
5.060000, 2.779005, 1.477311, 3.503874, 41.500000
5.080000, 2.880348, 1.449315, 3.421052, 41.500000
5.100000, 2.977345, 1.421037, 3.336977, 41.500000
5.120000, 3.070045, 1.392573, 3.251896, 41.500000
5.140000, 3.158509, 1.364018, 3.166042, 41.500000
5.160000, 3.242814, 1.335459, 3.079636, 41.500000
5.180000, 3.323049, 1.306978, 2.992882, 41.500000
5.200000, 3.399314, 1.278653, 2.905971, 41.500000
5.220000, 3.471716, 1.250554, 2.819076, 41.500000
5.240000, 3.540369, 1.222748, 2.732359, 41.500000
5.260000, 3.605396, 1.195296, 2.645963, 41.500000
5.280000, 3.666920, 1.168253, 2.560019, 41.500000
5.300000, 3.725069, 1.141669, 2.474644, 41.500000
5.320000, 3.779972, 1.115591, 2.389939, 41.500000
5.340000, 3.831760, 1.090060, 2.305995, 41.500000
5.360000, 3.880562, 1.065111, 2.222889, 41.500000
5.380000, 3.926508, 1.040778, 2.140686, 41.500000
5.400000, 3.969723, 1.017089, 2.059441, 41.500000
5.420000, 4.010334, 0.994070, 1.979197, 41.500000
5.440000, 4.048462, 0.971740, 1.899988, 41.500000
5.460000, 4.084225, 0.950121, 1.821841, 41.500000
5.480000, 4.117738, 0.929226, 1.744773, 41.500000
5.500000, 4.149113, 0.909070, 1.668791, 41.500000
5.520000, 4.178455, 0.889664, 1.593899, 41.500000
5.540000, 4.205868, 0.871016, 1.520092, 41.500000
5.560000, 4.231448, 0.853133, 1.447359, 41.500000
5.580000, 4.255289, 0.836021, 1.375686, 41.500000
5.600000, 4.277481, 0.819683, 1.305051, 41.500000
5.620000, 4.298106, 0.804122, 1.235430, 41.500000
5.640000, 4.317244, 0.789340, 1.166793, 41.500000
5.660000, 4.334970, 0.775337, 1.099107, 41.500000
5.680000, 4.351354, 0.762114, 1.032338, 41.500000
5.700000, 4.366461, 0.749668, 0.966445, 41.500000
5.720000, 4.380354, 0.737999, 0.901388, 41.500000
5.740000, 4.393088, 0.727105, 0.837122, 41.500000
5.760000, 4.404718, 0.716984, 0.773603, 41.500000
5.780000, 4.415290, 0.707633, 0.710782, 41.500000
5.800000, 4.424851, 0.699050, 0.648610, 41.500000
5.820000, 4.433440, 0.691232, 0.587037, 41.500000
5.840000, 4.441094, 0.684177, 0.526011, 41.500000
5.860000, 4.447845, 0.677882, 0.465479, 41.500000
5.880000, 4.453724, 0.672346, 0.405388, 41.500000
5.900000, 4.458756, 0.667565, 0.345683, 41.500000
5.920000, 4.462962, 0.663537, 0.286310, 41.500000
5.940000, 4.466360, 0.660262, 0.227211, 41.500000
5.960000, 4.468967, 0.657738, 0.168332, 41.500000
5.980000, 4.470792, 0.655963, 0.109616, 41.500000
6.000000, 4.471845, 0.654937, 0.051006, 41.500000
6.020000, 4.472130, 0.654660, -0.007554, 41.500000
6.040000, 4.471647, 0.655131, -0.066122, 41.500000
6.060000, 4.470396, 0.656350, -0.124754, 41.500000
6.080000, 4.468369, 0.658318, -0.183506, 41.500000
6.100000, 4.465560, 0.661036, -0.242437, 41.500000
6.120000, 4.461954, 0.664504, -0.301601, 41.500000
6.140000, 4.457537, 0.668726, -0.361055, 41.500000
6.160000, 4.452290, 0.673702, -0.420854, 41.500000
6.180000, 4.446188, 0.679434, -0.481054, 41.500000
6.200000, 4.439206, 0.685925, -0.541708, 41.500000
6.220000, 4.431314, 0.693176, -0.602870, 41.500000
6.240000, 4.422479, 0.701191, -0.664592, 41.500000
6.260000, 4.412661, 0.709972, -0.726927, 41.500000
6.280000, 4.401820, 0.719522, -0.789923, 41.500000
6.300000, 4.389910, 0.729842, -0.853631, 41.500000
6.320000, 4.376882, 0.740936, -0.918097, 41.500000
6.340000, 4.362682, 0.752805, -0.983365, 41.500000
6.360000, 4.347251, 0.765451, -1.049480, 41.500000
6.380000, 4.330527, 0.778876, -1.116483, 41.500000
6.400000, 4.312444, 0.793080, -1.184410, 41.500000
6.420000, 4.292929, 0.808063, -1.253298, 41.500000
6.440000, 4.271908, 0.823824, -1.323179, 41.500000
6.460000, 4.249299, 0.840362, -1.394079, 41.500000
6.480000, 4.225018, 0.857673, -1.466024, 41.500000
6.500000, 4.198974, 0.875754, -1.539032, 41.500000
6.520000, 4.171073, 0.894599, -1.613119, 41.500000
6.540000, 4.141216, 0.914200, -1.688292, 41.500000
6.560000, 4.109300, 0.934547, -1.764554, 41.500000
6.580000, 4.075217, 0.955630, -1.841903, 41.500000
6.600000, 4.038855, 0.977435, -1.920325, 41.500000
6.620000, 4.000098, 0.999944, -1.999804, 41.500000
6.640000, 3.958827, 1.023139, -2.080310, 41.500000
6.660000, 3.914919, 1.046996, -2.161807, 41.500000
6.680000, 3.868249, 1.071491, -2.244249, 41.500000
6.700000, 3.818688, 1.096593, -2.327578, 41.500000
6.720000, 3.766109, 1.122269, -2.411726, 41.500000
6.740000, 3.710381, 1.148482, -2.496613, 41.500000
6.760000, 3.651373, 1.175188, -2.582145, 41.500000
6.780000, 3.588958, 1.202342, -2.668217, 41.500000
6.800000, 3.523007, 1.229891, -2.754709, 41.500000
6.820000, 3.453398, 1.257778, -2.841486, 41.500000
6.840000, 3.380010, 1.285942, -2.928401, 41.500000
6.860000, 3.302731, 1.314315, -3.015289, 41.500000
6.880000, 3.221454, 1.342824, -3.101972, 41.500000
6.900000, 3.136084, 1.371390, -3.188256, 41.500000
6.920000, 3.046534, 1.399930, -3.273932, 41.500000
6.940000, 2.952731, 1.428355, -3.358777, 41.500000
6.960000, 2.854616, 1.456570, -3.442552, 41.500000
6.980000, 2.752147, 1.484476, -3.525009, 41.500000
7.000000, 2.645300, 1.511971, -3.605883, 41.500000
7.020000, 2.534070, 1.538946, -3.684900, 41.500000
7.040000, 2.418475, 1.565292, -3.761779, 41.500000
7.060000, 2.298556, 1.590896, -3.836227, 41.500000
7.080000, 2.174379, 1.615641, -3.907950, 41.500000
7.100000, 2.046037, 1.639413, -3.976648, 41.500000
7.120000, 1.913649, 1.662096, -4.042023, 41.500000
7.140000, 1.777362, 1.683575, -4.103777, 41.500000
7.160000, 1.637352, 1.703739, -4.161620, 41.500000
7.180000, 1.493822, 1.722477, -4.215269, 41.500000
7.200000, 1.347005, 1.739687, -4.264455, 41.500000
7.220000, 1.197160, 1.755270, -4.308922, 41.500000
7.240000, 1.044572, 1.769135, -4.348433, 41.500000
7.260000, 0.889548, 1.781200, -4.382774, 41.500000
7.280000, 0.732422, 1.791390, -4.411752, 41.500000
7.300000, 0.573541, 1.799645, -4.435206, 41.500000
7.320000, 0.413274, 1.805911, -4.452999, 41.500000
7.340000, 0.252001, 1.810150, -4.465030, 41.500000
7.360000, 0.090111, 1.812334, -4.471228, 41.500000
7.380000, -0.072001, 1.812450, -4.471556, 41.500000
7.400000, -0.233936, 1.810496, -4.466013, 41.500000
7.420000, -0.395297, 1.806486, -4.454631, 41.500000
7.440000, -0.555696, 1.800444, -4.437477, 41.500000
7.460000, -0.714749, 1.792410, -4.414650, 41.500000
7.480000, -0.872090, 1.782432, -4.386281, 41.500000
7.500000, -1.027365, 1.770574, -4.352530, 41.500000
7.520000, -1.180241, 1.756906, -4.313587, 41.500000
7.540000, -1.330408, 1.741511, -4.269662, 41.500000
7.560000, -1.477576, 1.724478, -4.220991, 41.500000
7.580000, -1.621485, 1.705905, -4.167828, 41.500000
7.600000, -1.761899, 1.685896, -4.110439, 41.500000
7.620000, -1.898612, 1.664558, -4.049108, 41.500000
7.640000, -2.031443, 1.642004, -3.984123, 41.500000
7.660000, -2.160244, 1.618348, -3.915782, 41.500000
7.680000, -2.284891, 1.593705, -3.844382, 41.500000
7.700000, -2.405289, 1.568192, -3.770223, 41.500000
7.720000, -2.521370, 1.541923, -3.693602, 41.500000
7.740000, -2.633089, 1.515013, -3.614809, 41.500000
7.760000, -2.740426, 1.487571, -3.534129, 41.500000
7.780000, -2.843383, 1.459705, -3.451836, 41.500000
7.800000, -2.941983, 1.431519, -3.368195, 41.500000
7.820000, -3.036265, 1.403114, -3.283458, 41.500000
7.840000, -3.126287, 1.374582, -3.197863, 41.500000
7.860000, -3.212120, 1.346014, -3.111637, 41.500000
7.880000, -3.293849, 1.317495, -3.024988, 41.500000
7.900000, -3.371570, 1.289103, -2.938114, 41.500000
7.920000, -3.445387, 1.260913, -2.851194, 41.500000
7.940000, -3.515413, 1.232991, -2.764393, 41.500000
7.960000, -3.581766, 1.205401, -2.677863, 41.500000
7.980000, -3.644571, 1.178201, -2.591738, 41.500000
8.000000, -3.703953, 1.151442, -2.506139, 41.500000
8.020000, -3.760041, 1.125172, -2.421176, 41.500000
8.040000, -3.812966, 1.099434, -2.336941, 41.500000
8.060000, -3.862857, 1.074266, -2.253517, 41.500000
8.080000, -3.909844, 1.049702, -2.170973, 41.500000
8.100000, -3.954054, 1.025772, -2.089367, 41.500000
8.120000, -3.995614, 1.002502, -2.008749, 41.500000
8.140000, -4.034646, 0.979915, -1.929154, 41.500000
8.160000, -4.071269, 0.958031, -1.850612, 41.500000
8.180000, -4.105601, 0.936867, -1.773143, 41.500000
8.200000, -4.137754, 0.916436, -1.696759, 41.500000
8.220000, -4.167836, 0.896752, -1.621464, 41.500000
8.240000, -4.195950, 0.877822, -1.547257, 41.500000
8.260000, -4.222197, 0.859656, -1.474128, 41.500000
8.280000, -4.246671, 0.842258, -1.402066, 41.500000
8.300000, -4.269462, 0.825633, -1.331050, 41.500000
8.320000, -4.290657, 0.809785, -1.261057, 41.500000
8.340000, -4.310336, 0.794715, -1.192059, 41.500000
8.360000, -4.328575, 0.780424, -1.124026, 41.500000
8.380000, -4.345448, 0.766913, -1.056922, 41.500000
8.400000, -4.361020, 0.754179, -0.990710, 41.500000
8.420000, -4.375355, 0.742224, -0.925349, 41.500000
8.440000, -4.388511, 0.731043, -0.860796, 41.500000
8.460000, -4.400543, 0.720636, -0.797006, 41.500000
8.480000, -4.411501, 0.711001, -0.733932, 41.500000
8.500000, -4.421431, 0.702134, -0.671526, 41.500000
8.520000, -4.430375, 0.694034, -0.609738, 41.500000
8.540000, -4.438370, 0.686697, -0.548516, 41.500000
8.560000, -4.445452, 0.680121, -0.487807, 41.500000
8.580000, -4.451651, 0.674305, -0.427560, 41.500000
8.600000, -4.456993, 0.669244, -0.367718, 41.500000
8.620000, -4.461501, 0.664939, -0.308229, 41.500000
8.640000, -4.465197, 0.661386, -0.249035, 41.500000
8.660000, -4.468095, 0.658584, -0.190081, 41.500000
8.680000, -4.470208, 0.656532, -0.131311, 41.500000
8.700000, -4.471546, 0.655230, -0.072669, 41.500000
8.720000, -4.472114, 0.654675, -0.014097, 41.500000
8.740000, -4.471915, 0.654869, 0.044461, 41.500000
8.760000, -4.470948, 0.655812, 0.103063, 41.500000
8.780000, -4.469209, 0.657503, 0.161764, 41.500000
8.800000, -4.466691, 0.659943, 0.220622, 41.500000
8.820000, -4.463381, 0.663134, 0.279694, 41.500000
8.840000, -4.459266, 0.667077, 0.339034, 41.500000
8.860000, -4.454328, 0.671774, 0.398699, 41.500000
8.880000, -4.448545, 0.677226, 0.458744, 41.500000
8.900000, -4.441892, 0.683436, 0.519224, 41.500000
8.920000, -4.434341, 0.690406, 0.580192, 41.500000
8.940000, -4.425858, 0.698138, 0.641701, 41.500000
8.960000, -4.416408, 0.706636, 0.703803, 41.500000
8.980000, -4.405951, 0.715901, 0.766550, 41.500000
9.000000, -4.394442, 0.725936, 0.829989, 41.500000
9.020000, -4.381833, 0.736744, 0.894169, 41.500000
9.040000, -4.368073, 0.748326, 0.959135, 41.500000
9.060000, -4.353104, 0.760685, 1.024932, 41.500000
9.080000, -4.336866, 0.773821, 1.091602, 41.500000
9.100000, -4.319293, 0.787737, 1.159183, 41.500000
9.120000, -4.300317, 0.802432, 1.227712, 41.500000
9.140000, -4.279861, 0.817905, 1.297222, 41.500000
9.160000, -4.257849, 0.834157, 1.367742, 41.500000
9.180000, -4.234196, 0.851182, 1.439299, 41.500000
9.200000, -4.208815, 0.868979, 1.511912, 41.500000
9.220000, -4.181612, 0.887542, 1.585598, 41.500000
9.240000, -4.152490, 0.906865, 1.660369, 41.500000
9.260000, -4.121348, 0.926937, 1.736229, 41.500000
9.280000, -4.088079, 0.947750, 1.813176, 41.500000
9.300000, -4.052573, 0.969289, 1.891204, 41.500000
9.320000, -4.014715, 0.991540, 1.970294, 41.500000
9.340000, -3.974388, 1.014484, 2.050424, 41.500000
9.360000, -3.931470, 1.038099, 2.131560, 41.500000
9.380000, -3.885835, 1.062361, 2.213658, 41.500000
9.400000, -3.837359, 1.087243, 2.296667, 41.500000
9.420000, -3.785911, 1.112711, 2.380521, 41.500000
9.440000, -3.731362, 1.138730, 2.465144, 41.500000
9.460000, -3.673582, 1.165259, 2.550450, 41.500000
9.480000, -3.612442, 1.192253, 2.636335, 41.500000
9.500000, -3.547813, 1.219662, 2.722687, 41.500000
9.520000, -3.479570, 1.247431, 2.809375, 41.500000
9.540000, -3.407593, 1.275500, 2.896258, 41.500000
9.560000, -3.331766, 1.303804, 2.983176, 41.500000
9.580000, -3.251979, 1.332271, 3.069956, 41.500000
9.600000, -3.168133, 1.360826, 3.156411, 41.500000
9.620000, -3.080138, 1.389386, 3.242337, 41.500000
