0.101618, 0.821328, 4.030915, -0.972631, 0.685746, 0.292820, -0.272500, -0.250831, 0.168457, 3.566962
0.105787, 0.783778, 4.016116, -0.990571, 0.708279, 0.282384, -0.283301, -0.254682, 0.165653, 3.566962
0.110006, 0.745743, 4.001384, -1.008877, 0.731561, 0.271407, -0.293834, -0.258987, 0.162983, 3.566962
0.114258, 0.707472, 3.986855, -1.027404, 0.755459, 0.259966, -0.304003, -0.263736, 0.160472, 3.566962
0.117941, 0.674412, 3.974569, -1.043467, 0.776482, 0.249775, -0.312430, -0.268180, 0.158444, 3.566962
0.121536, 0.642297, 3.962893, -1.059089, 0.797231, 0.239615, -0.320289, -0.272808, 0.156600, 3.566962
0.125069, 0.610924, 3.951755, -1.074329, 0.817799, 0.229450, -0.327647, -0.277629, 0.154919, 3.566962
0.128564, 0.580120, 3.941098, -1.089235, 0.838265, 0.219250, -0.334559, -0.282658, 0.153384, 3.566962
0.132040, 0.549739, 3.930881, -1.103835, 0.858693, 0.208986, -0.341064, -0.287911, 0.151981, 3.566962
0.135516, 0.519661, 3.921076, -1.118142, 0.879134, 0.198634, -0.347195, -0.293404, 0.150699, 3.566962
0.139008, 0.489786, 3.911664, -1.132157, 0.899624, 0.188175, -0.352973, -0.299156, 0.149529, 3.566962
0.142528, 0.460033, 3.902639, -1.145866, 0.920190, 0.177591, -0.358415, -0.305184, 0.148465, 3.566962
0.146088, 0.430345, 3.894004, -1.159238, 0.940842, 0.166874, -0.363529, -0.311507, 0.147502, 3.566962
0.149698, 0.400691, 3.885774, -1.172226, 0.961567, 0.156022, -0.368317, -0.318137, 0.146633, 3.566962
0.153360, 0.371083, 3.877978, -1.184759, 0.982326, 0.145050, -0.372774, -0.325080, 0.145857, 3.566962
0.157623, 0.337244, 3.869619, -1.198460, 1.006089, 0.132355, -0.377468, -0.333423, 0.145075, 3.566962
0.161927, 0.303793, 3.861975, -1.211247, 1.029572, 0.119657, -0.381683, -0.342113, 0.144404, 3.566962
0.166279, 0.270716, 3.855066, -1.223038, 1.052734, 0.106969, -0.385432, -0.351156, 0.143833, 3.566962
0.170092, 0.242356, 3.849693, -1.232385, 1.072511, 0.095996, -0.388310, -0.359278, 0.143409, 3.566962
0.173915, 0.214519, 3.844943, -1.240797, 1.091819, 0.085151, -0.390832, -0.367593, 0.143044, 3.566962
0.177744, 0.187222, 3.840821, -1.248242, 1.110624, 0.074452, -0.393010, -0.376087, 0.142728, 3.566962
0.181583, 0.160451, 3.837320, -1.254699, 1.128920, 0.063906, -0.394862, -0.384755, 0.142449, 3.566962
0.185435, 0.134173, 3.834435, -1.260158, 1.146717, 0.053508, -0.396405, -0.393601, 0.142198, 3.566962
0.189309, 0.108344, 3.832161, -1.264608, 1.164032, 0.043253, -0.397655, -0.402630, 0.141964, 3.566962
0.193210, 0.082917, 3.830492, -1.268038, 1.180890, 0.033129, -0.398626, -0.411853, 0.141736, 3.566962
0.197146, 0.057847, 3.829430, -1.270435, 1.197315, 0.023126, -0.399331, -0.421281, 0.141504, 3.566962
0.201124, 0.033088, 3.828975, -1.271783, 1.213332, 0.013233, -0.399781, -0.430928, 0.141256, 3.566962
0.205153, 0.008600, 3.829134, -1.272059, 1.228965, 0.003440, -0.399985, -0.440807, 0.140981, 3.566962
0.209240, 6.267529, 3.829916, -1.271238, 1.244237, -0.006262, -0.399951, -0.450932, 0.140668, 3.566962
0.213391, 6.243469, 3.831332, -1.269292, 1.259171, -0.015882, -0.399685, -0.461317, 0.140304, 3.566962
0.217614, 6.219572, 3.833398, -1.266188, 1.273790, -0.025428, -0.399191, -0.471978, 0.139876, 3.566962
0.221916, 6.195807, 3.836132, -1.261888, 1.288114, -0.034907, -0.398474, -0.482929, 0.139370, 3.566962
0.226303, 6.172146, 3.839553, -1.256352, 1.302165, -0.044325, -0.397537, -0.494184, 0.138771, 3.566962
0.230783, 6.148562, 3.843686, -1.249535, 1.315964, -0.053687, -0.396381, -0.505759, 0.138064, 3.566962
0.235361, 6.125032, 3.848554, -1.241391, 1.329531, -0.062998, -0.395008, -0.517666, 0.137229, 3.566962
0.240044, 6.101534, 3.854185, -1.231868, 1.342886, -0.072262, -0.393419, -0.529920, 0.136250, 3.566962
0.244838, 6.078047, 3.860608, -1.220916, 1.356049, -0.081481, -0.391613, -0.542532, 0.135105, 3.566962
0.250452, 6.051227, 3.868947, -1.206595, 1.370868, -0.091953, -0.389287, -0.557380, 0.133568, 3.566962
0.256147, 6.024722, 3.878273, -1.190482, 1.385303, -0.102238, -0.386714, -0.572521, 0.131778, 3.566962
0.261924, 5.998511, 3.888590, -1.172576, 1.399391, -0.112338, -0.383901, -0.587945, 0.129711, 3.566962
0.267781, 5.972578, 3.899896, -1.152878, 1.413162, -0.122255, -0.380859, -0.603638, 0.127344, 3.566962
0.273714, 5.946906, 3.912188, -1.131398, 1.426648, -0.131991, -0.377596, -0.619585, 0.124652, 3.566962
0.279719, 5.921487, 3.925455, -1.108158, 1.439868, -0.141545, -0.374119, -0.635759, 0.121615, 3.566962
0.285784, 5.896327, 3.939675, -1.083199, 1.452835, -0.150912, -0.370440, -0.652126, 0.118217, 3.566962
0.291894, 5.871453, 3.954804, -1.056601, 1.465545, -0.160079, -0.366572, -0.668628, 0.114446, 3.566962
0.298020, 5.846924, 3.970767, -1.028499, 1.477973, -0.169021, -0.362535, -0.685183, 0.110304, 3.566962
0.304125, 5.822842, 3.987442, -0.999108, 1.490070, -0.177702, -0.358360, -0.701677, 0.105807, 3.566962
0.310156, 5.799350, 4.004652, -0.968741, 1.501760, -0.186071, -0.354087, -0.717956, 0.100994, 3.566962
0.316051, 5.776626, 4.022171, -0.937800, 1.512951, -0.194069, -0.349768, -0.733844, 0.095926, 3.566962
0.321746, 5.754843, 4.039748, -0.906731, 1.523550, -0.201641, -0.345458, -0.749166, 0.090680, 3.566962
0.327194, 5.734128, 4.057151, -0.875944, 1.533494, -0.208753, -0.341207, -0.763786, 0.085337, 3.566962
0.332365, 5.714537, 4.074204, -0.845755, 1.542754, -0.215397, -0.337052, -0.777622, 0.079965, 3.566962
0.337251, 5.696058, 4.090794, -0.816364, 1.551339, -0.221589, -0.333014, -0.790654, 0.074618, 3.566962
0.341859, 5.678630, 4.106869, -0.787869, 1.559282, -0.227358, -0.329102, -0.802903, 0.069331, 3.566962
0.346205, 5.662172, 4.122413, -0.760299, 1.566628, -0.232744, -0.325316, -0.814412, 0.064123, 3.566962
0.350309, 5.646590, 4.137435, -0.733641, 1.573429, -0.237784, -0.321650, -0.825237, 0.059007, 3.566962
0.354191, 5.631793, 4.151961, -0.707853, 1.579732, -0.242518, -0.318096, -0.835437, 0.053988, 3.566962
0.357874, 5.617695, 4.166021, -0.682880, 1.585584, -0.246978, -0.314646, -0.845070, 0.049065, 3.566962
0.361376, 5.604214, 4.179654, -0.658659, 1.591028, -0.251197, -0.311288, -0.854192, 0.044236, 3.566962
0.364717, 5.591277, 4.192899, -0.635122, 1.596104, -0.255203, -0.308012, -0.862854, 0.039494, 3.566962
0.367914, 5.578814, 4.205799, -0.612195, 1.600847, -0.259022, -0.304808, -0.871105, 0.034831, 3.566962
0.370984, 5.566761, 4.218395, -0.589803, 1.605289, -0.262677, -0.301663, -0.878989, 0.030239, 3.566962
0.373943, 5.555054, 4.230733, -0.567870, 1.609460, -0.266190, -0.298568, -0.886551, 0.025706, 3.566962
0.376806, 5.543634, 4.242859, -0.546314, 1.613386, -0.269583, -0.295508, -0.893829, 0.021218, 3.566962
0.379586, 5.532444, 4.254822, -0.525053, 1.617092, -0.272872, -0.292473, -0.900863, 0.016763, 3.566962
0.382299, 5.521429, 4.266668, -0.504004, 1.620598, -0.276077, -0.289450, -0.907687, 0.012326, 3.566962
0.384956, 5.510540, 4.278440, -0.483093, 1.623921, -0.279213, -0.286427, -0.914331, 0.007893, 3.566962
0.387563, 5.499742, 4.290167, -0.462271, 1.627073, -0.282289, -0.283395, -0.920816, 0.003456, 3.566962
0.390124, 5.489028, 4.301852, -0.441537, 1.630056, -0.285309, -0.280354, -0.927144, -0.000983, 3.566962
0.392631, 5.478421, 4.313459, -0.420954, 1.632866, -0.288267, -0.277312, -0.933301, -0.005409, 3.566962
0.395075, 5.467969, 4.324930, -0.400629, 1.635491, -0.291149, -0.274285, -0.939260, -0.009799, 3.566962
0.397444, 5.457714, 4.336213, -0.380657, 1.637928, -0.293947, -0.271284, -0.945000, -0.014128, 3.566962
0.399739, 5.447666, 4.347291, -0.361070, 1.640181, -0.296658, -0.268317, -0.950520, -0.018388, 3.566962
0.401964, 5.437807, 4.358177, -0.341846, 1.642261, -0.299289, -0.265379, -0.955833, -0.022583, 3.566962
0.404128, 5.428103, 4.368903, -0.322931, 1.644182, -0.301850, -0.262463, -0.960960, -0.026723, 3.566962
0.406239, 5.418516, 4.379510, -0.304255, 1.645958, -0.304352, -0.259557, -0.965926, -0.030821, 3.566962
0.408308, 5.409004, 4.390038, -0.285750, 1.647600, -0.306807, -0.256650, -0.970753, -0.034892, 3.566962
0.410342, 5.399529, 4.400527, -0.267349, 1.649118, -0.309225, -0.253732, -0.975460, -0.038949, 3.566962
0.412351, 5.390054, 4.411015, -0.248989, 1.650520, -0.311615, -0.250790, -0.980066, -0.043007, 3.566962
0.414339, 5.380544, 4.421538, -0.230611, 1.651812, -0.313986, -0.247816, -0.984586, -0.047078, 3.566962
0.416315, 5.370965, 4.432130, -0.212160, 1.652999, -0.316346, -0.244797, -0.989034, -0.051173, 3.566962
0.418284, 5.361285, 4.442824, -0.193584, 1.654085, -0.318701, -0.241723, -0.993421, -0.055305, 3.566962
0.420251, 5.351473, 4.453652, -0.174837, 1.655073, -0.321057, -0.238584, -0.997757, -0.059482, 3.566962
0.422220, 5.341499, 4.464643, -0.155875, 1.655964, -0.323421, -0.235370, -1.002048, -0.063716, 3.566962
0.424195, 5.331336, 4.475824, -0.136662, 1.656759, -0.325796, -0.232071, -1.006300, -0.068015, 3.566962
0.426179, 5.320958, 4.487218, -0.117168, 1.657459, -0.328187, -0.228678, -1.010516, -0.072387, 3.566962
0.428175, 5.310345, 4.498846, -0.097372, 1.658065, -0.330595, -0.225182, -1.014696, -0.076835, 3.566962
0.430183, 5.299479, 4.510722, -0.077266, 1.658577, -0.333022, -0.221576, -1.018836, -0.081364, 3.566962
0.432202, 5.288355, 4.522848, -0.056862, 1.658997, -0.335467, -0.217858, -1.022930, -0.085972, 3.566962
0.434229, 5.276977, 4.535214, -0.036197, 1.659329, -0.337924, -0.214027, -1.026966, -0.090652, 3.566962
0.436257, 5.265367, 4.547791, -0.015341, 1.659577, -0.340386, -0.210090, -1.030925, -0.095391, 3.566962
0.438278, 5.253566, 4.560533, 0.005609, 1.659749, -0.342841, -0.206058, -1.034786, -0.100167, 3.566962
0.440283, 5.241626, 4.573379, 0.026530, 1.659856, -0.345277, -0.201950, -1.038525, -0.104956, 3.566962
0.442260, 5.229604, 4.586265, 0.047297, 1.659914, -0.347680, -0.197784, -1.042120, -0.109731, 3.566962
0.444201, 5.217549, 4.599136, 0.067804, 1.659940, -0.350039, -0.193579, -1.045554, -0.114471, 3.566962
0.446103, 5.205493, 4.611958, 0.087978, 1.659953, -0.352347, -0.189345, -1.048820, -0.119161, 3.566962
0.447965, 5.193445, 4.624721, 0.107787, 1.659974, -0.354603, -0.185086, -1.051914, -0.123797, 3.566962
0.449790, 5.181393, 4.637438, 0.127234, 1.660026, -0.356808, -0.180799, -1.054842, -0.128383, 3.566962
0.451583, 5.169309, 4.650137, 0.146341, 1.660131, -0.358966, -0.176474, -1.057610, -0.132927, 3.566962
0.453348, 5.157162, 4.662854, 0.165139, 1.660317, -0.361083, -0.172101, -1.060225, -0.137440, 3.566962
0.454864, 5.146538, 4.673933, 0.181225, 1.660564, -0.362891, -0.168256, -1.062374, -0.141343, 3.566962
0.456345, 5.135973, 4.684916, 0.196886, 1.660907, -0.364649, -0.164412, -1.064385, -0.145183, 3.566962
0.457795, 5.125450, 4.695819, 0.212136, 1.661365, -0.366359, -0.160566, -1.066262, -0.148967, 3.566962
0.459218, 5.114957, 4.706657, 0.226985, 1.661955, -0.368023, -0.156713, -1.068012, -0.152701, 3.566962
0.460616, 5.104479, 4.717448, 0.241447, 1.662695, -0.369645, -0.152848, -1.069636, -0.156389, 3.566962
0.461993, 5.093999, 4.728209, 0.255532, 1.663608, -0.371226, -0.148966, -1.071139, -0.160039, 3.566962
0.463351, 5.083502, 4.738958, 0.269248, 1.664713, -0.372770, -0.145061, -1.072523, -0.163658, 3.566962
0.464694, 5.072972, 4.749715, 0.282605, 1.666036, -0.374277, -0.141128, -1.073789, -0.167250, 3.566962
0.466025, 5.062389, 4.760500, 0.295608, 1.667602, -0.375749, -0.137159, -1.074939, -0.170824, 3.566962
0.467347, 5.051738, 4.771332, 0.308261, 1.669439, -0.377189, -0.133149, -1.075973, -0.174385, 3.566962
0.468663, 5.040999, 4.782231, 0.320566, 1.671578, -0.378597, -0.129091, -1.076890, -0.177941, 3.566962
0.469976, 5.030157, 4.793218, 0.332518, 1.674054, -0.379974, -0.124979, -1.077689, -0.181497, 3.566962
0.471289, 5.019197, 4.804309, 0.344111, 1.676902, -0.381321, -0.120807, -1.078366, -0.185060, 3.566962
0.472604, 5.008107, 4.815520, 0.355331, 1.680162, -0.382637, -0.116571, -1.078918, -0.188634, 3.566962
0.473923, 4.996882, 4.826859, 0.366155, 1.683872, -0.383922, -0.112268, -1.079340, -0.192222, 3.566962
0.475247, 4.985525, 4.838328, 0.376557, 1.688071, -0.385172, -0.107901, -1.079628, -0.195826, 3.566962
0.476576, 4.974047, 4.849921, 0.386501, 1.692794, -0.386385, -0.103473, -1.079775, -0.199442, 3.566962
0.477910, 4.962470, 4.861622, 0.395950, 1.698071, -0.387557, -0.098993, -1.079777, -0.203069, 3.566962
0.479247, 4.950820, 4.873410, 0.404864, 1.703923, -0.388684, -0.094471, -1.079629, -0.206699, 3.566962
0.480585, 4.939132, 4.885256, 0.413212, 1.710363, -0.389761, -0.089922, -1.079328, -0.210327, 3.566962
0.481924, 4.927440, 4.897133, 0.420968, 1.717396, -0.390786, -0.085359, -1.078875, -0.213945, 3.566962
0.483261, 4.915777, 4.909014, 0.428117, 1.725017, -0.391755, -0.080796, -1.078267, -0.217548, 3.566962
0.484595, 4.904178, 4.920873, 0.434654, 1.733214, -0.392666, -0.076246, -1.077508, -0.221130, 3.566962
0.485925, 4.892672, 4.932684, 0.440584, 1.741966, -0.393517, -0.071723, -1.076600, -0.224686, 3.566962
0.487249, 4.881288, 4.944427, 0.445920, 1.751247, -0.394308, -0.067239, -1.075548, -0.228212, 3.566962
0.488568, 4.870050, 4.956081, 0.450685, 1.761023, -0.395039, -0.062804, -1.074357, -0.231705, 3.566962
0.489880, 4.858977, 4.967634, 0.454908, 1.771261, -0.395710, -0.058426, -1.073031, -0.235163, 3.566962
0.491187, 4.848081, 4.979078, 0.458624, 1.781929, -0.396323, -0.054110, -1.071577, -0.238587, 3.566962
0.492488, 4.837366, 4.990413, 0.461870, 1.792995, -0.396880, -0.049861, -1.070000, -0.241980, 3.566962
0.493786, 4.826831, 5.001645, 0.464687, 1.804437, -0.397383, -0.045677, -1.068303, -0.245345, 3.566962
0.495082, 4.816469, 5.012786, 0.467114, 1.816235, -0.397835, -0.041557, -1.066489, -0.248687, 3.566962
0.496380, 4.806270, 5.023852, 0.469191, 1.828377, -0.398239, -0.037497, -1.064559, -0.252013, 3.566962
0.497681, 4.796221, 5.034859, 0.470954, 1.840855, -0.398595, -0.033494, -1.062514, -0.255331, 3.566962
0.498989, 4.786309, 5.045829, 0.472438, 1.853664, -0.398908, -0.029541, -1.060353, -0.258648, 3.566962
0.500307, 4.776519, 5.056781, 0.473674, 1.866804, -0.399178, -0.025634, -1.058074, -0.261971, 3.566962
0.501639, 4.766838, 5.067735, 0.474694, 1.880276, -0.399407, -0.021769, -1.055676, -0.265309, 3.566962
0.502985, 4.757254, 5.078712, 0.475523, 1.894082, -0.399597, -0.017940, -1.053153, -0.268670, 3.566962
0.504351, 4.747756, 5.089732, 0.476190, 1.908227, -0.399750, -0.014144, -1.050503, -0.272060, 3.566962
0.505739, 4.738333, 5.100815, 0.476720, 1.922717, -0.399865, -0.010377, -1.047720, -0.275489, 3.566962
0.507153, 4.728976, 5.111980, 0.477136, 1.937557, -0.399945, -0.006635, -1.044799, -0.278964, 3.566962
0.508594, 4.719678, 5.123245, 0.477463, 1.952753, -0.399989, -0.002916, -1.041735, -0.282492, 3.566962
0.510067, 4.710431, 5.134630, 0.477724, 1.968312, -0.399999, 0.000783, -1.038520, -0.286081, 3.566962
0.511574, 4.701231, 5.146153, 0.477943, 1.984239, -0.399975, 0.004463, -1.035148, -0.289739, 3.566962
0.513119, 4.692074, 5.157832, 0.478144, 2.000541, -0.399917, 0.008125, -1.031611, -0.293475, 3.566962
0.514705, 4.682958, 5.169686, 0.478351, 2.017224, -0.399827, 0.011771, -1.027901, -0.297296, 3.566962
0.516335, 4.673880, 5.181733, 0.478589, 2.034292, -0.399703, 0.015400, -1.024009, -0.301211, 3.566962
0.518013, 4.664841, 5.193993, 0.478886, 2.051749, -0.399548, 0.019012, -1.019925, -0.305229, 3.566962
0.519742, 4.655844, 5.206484, 0.479270, 2.069598, -0.399361, 0.022606, -1.015640, -0.309359, 3.566962
0.521527, 4.646892, 5.219225, 0.479769, 2.087840, -0.399142, 0.026180, -1.011142, -0.313609, 3.566962
0.523370, 4.637990, 5.232236, 0.480417, 2.106474, -0.398893, 0.029732, -1.006420, -0.317991, 3.566962
0.525275, 4.629145, 5.245536, 0.481247, 2.125498, -0.398615, 0.033259, -1.001463, -0.322513, 3.566962
0.527248, 4.620367, 5.259145, 0.482297, 2.144904, -0.398308, 0.036757, -0.996258, -0.327186, 3.566962
0.529291, 4.611668, 5.273084, 0.483606, 2.164685, -0.397973, 0.040220, -0.990793, -0.332022, 3.566962
0.531408, 4.603062, 5.287372, 0.485217, 2.184825, -0.397612, 0.043644, -0.985053, -0.337030, 3.566962
0.533604, 4.594568, 5.302028, 0.487178, 2.205307, -0.397227, 0.047020, -0.979026, -0.342223, 3.566962
0.535883, 4.586206, 5.317071, 0.489539, 2.226104, -0.396820, 0.050339, -0.972698, -0.347611, 3.566962
0.538247, 4.578001, 5.332520, 0.492354, 2.247185, -0.396393, 0.053594, -0.966055, -0.353205, 3.566962
0.540702, 4.569981, 5.348389, 0.495683, 2.268509, -0.395951, 0.056771, -0.959086, -0.359017, 3.566962
0.543250, 4.562181, 5.364692, 0.499587, 2.290025, -0.395496, 0.059858, -0.951777, -0.365055, 3.566962
0.545893, 4.554636, 5.381441, 0.504133, 2.311674, -0.395033, 0.062840, -0.944120, -0.371330, 3.566962
0.548633, 4.547389, 5.398641, 0.509389, 2.333381, -0.394567, 0.065701, -0.936106, -0.377848, 3.566962
0.551472, 4.540486, 5.416294, 0.515426, 2.355063, -0.394104, 0.068423, -0.927729, -0.384616, 3.566962
0.554408, 4.533976, 5.434396, 0.522317, 2.376623, -0.393651, 0.070987, -0.918987, -0.391637, 3.566962
0.557442, 4.527912, 5.452937, 0.530133, 2.397952, -0.393213, 0.073373, -0.909882, -0.398912, 3.566962
0.560570, 4.522349, 5.471902, 0.538944, 2.418931, -0.392799, 0.075559, -0.900419, -0.406439, 3.566962
0.563788, 4.517342, 5.491267, 0.548814, 2.439432, -0.392415, 0.077525, -0.890607, -0.414212, 3.566962
0.567091, 4.512947, 5.511002, 0.559804, 2.459322, -0.392071, 0.079249, -0.880462, -0.422223, 3.566962
0.570914, 4.508786, 5.533676, 0.573618, 2.480866, -0.391738, 0.080880, -0.868633, -0.431537, 3.566962
0.574699, 4.505629, 5.555974, 0.588469, 2.500630, -0.391481, 0.082116, -0.856833, -0.440806, 3.566962
0.578447, 4.503437, 5.577912, 0.604331, 2.518645, -0.391300, 0.082974, -0.845069, -0.450030, 3.566962
0.582157, 4.502171, 5.599511, 0.621183, 2.534948, -0.391194, 0.083469, -0.833346, -0.459211, 3.566962
0.585832, 4.501796, 5.620792, 0.639006, 2.549578, -0.391163, 0.083616, -0.821667, -0.468350, 3.566962
0.589472, 4.502280, 5.641773, 0.657783, 2.562576, -0.391203, 0.083426, -0.810033, -0.477450, 3.566962
0.593078, 4.503595, 5.662472, 0.677495, 2.573979, -0.391313, 0.082912, -0.798444, -0.486512, 3.566962
0.596653, 4.505713, 5.682904, 0.698129, 2.583824, -0.391487, 0.082083, -0.786899, -0.495541, 3.566962
0.600198, 4.508612, 5.703083, 0.719666, 2.592146, -0.391724, 0.080948, -0.775400, -0.504537, 3.566962
0.603712, 4.512269, 5.723019, 0.742090, 2.598981, -0.392017, 0.079515, -0.763946, -0.513502, 3.566962
0.607199, 4.516665, 5.742723, 0.765386, 2.604363, -0.392363, 0.077791, -0.752535, -0.522439, 3.566962
0.610658, 4.521780, 5.762202, 0.789535, 2.608325, -0.392756, 0.075783, -0.741169, -0.531348, 3.566962
0.614092, 4.527597, 5.781464, 0.814522, 2.610901, -0.393190, 0.073497, -0.729844, -0.540232, 3.566962
0.617500, 4.534101, 5.800514, 0.840329, 2.612123, -0.393660, 0.070938, -0.718562, -0.549093, 3.566962
0.620885, 4.541277, 5.819358, 0.866937, 2.612025, -0.394158, 0.068111, -0.707320, -0.557932, 3.566962
0.624247, 4.549112, 5.838000, 0.894330, 2.610640, -0.394680, 0.065021, -0.696118, -0.566751, 3.566962
0.627588, 4.557594, 5.856444, 0.922491, 2.608000, -0.395217, 0.061671, -0.684952, -0.575553, 3.566962
0.630909, 4.566712, 5.874694, 0.951402, 2.604138, -0.395763, 0.058065, -0.673821, -0.584340, 3.566962
0.634212, 4.576457, 5.892754, 0.981047, 2.599085, -0.396310, 0.054206, -0.662722, -0.593116, 3.566962
0.637498, 4.586821, 5.910627, 1.011411, 2.592875, -0.396851, 0.050095, -0.651650, -0.601884, 3.566962
0.640768, 4.597799, 5.928318, 1.042479, 2.585537, -0.397377, 0.045736, -0.640603, -0.610649, 3.566962
0.644026, 4.609387, 5.945830, 1.074240, 2.577101, -0.397880, 0.041128, -0.629575, -0.619415, 3.566962
0.647273, 4.621584, 5.963169, 1.106683, 2.567597, -0.398352, 0.036272, -0.618559, -0.628189, 3.566962
0.650511, 4.634391, 5.980342, 1.139802, 2.557051, -0.398784, 0.031168, -0.607549, -0.636977, 3.566962
0.653745, 4.647815, 5.997353, 1.173594, 2.545487, -0.399166, 0.025812, -0.596535, -0.645788, 3.566962
0.656977, 4.661865, 6.014214, 1.208062, 2.532927, -0.399490, 0.020201, -0.585508, -0.654630, 3.566962
0.660212, 4.676556, 6.030934, 1.243216, 2.519388, -0.399743, 0.014330, -0.574453, -0.663517, 3.566962
0.663454, 4.691912, 6.047526, 1.279075, 2.504881, -0.399916, 0.008190, -0.563355, -0.672462, 3.566962
0.666710, 4.707961, 6.064008, 1.315667, 2.489412, -0.399996, 0.001771, -0.552195, -0.681483, 3.566962
0.669987, 4.724747, 6.080398, 1.353036, 2.472976, -0.399969, -0.004943, -0.540949, -0.690599, 3.566962
0.673293, 4.742320, 6.096721, 1.391238, 2.455563, -0.399821, -0.011971, -0.529591, -0.699837, 3.566962
0.676636, 4.760745, 6.112999, 1.430335, 2.437153, -0.399532, -0.019335, -0.518088, -0.709222, 3.566962
0.680025, 4.780080, 6.129242, 1.470364, 2.417740, -0.399084, -0.027056, -0.506419, -0.718778, 3.566962
0.683457, 4.800331, 6.145410, 1.511242, 2.397374, -0.398454, -0.035131, -0.494592, -0.728498, 3.566962
0.686903, 4.821343, 6.161345, 1.552568, 2.376277, -0.397628, -0.043495, -0.482706, -0.738306, 3.566962
0.690298, 4.842703, 6.176731, 1.593474, 2.354936, -0.396608, -0.051978, -0.470986, -0.748015, 3.566962
0.693571, 4.863909, 6.191252, 1.633015, 2.333912, -0.395417, -0.060376, -0.459680, -0.757420, 3.566962
0.696692, 4.884679, 6.204792, 1.670730, 2.313528, -0.394078, -0.068576, -0.448897, -0.766426, 3.566962
0.699663, 4.904961, 6.217398, 1.706605, 2.293867, -0.392606, -0.076554, -0.438624, -0.775039, 3.566962
0.702504, 4.924805, 6.229174, 1.740803, 2.274900, -0.391010, -0.084329, -0.428800, -0.783308, 3.566962
0.705234, 4.944287, 6.240222, 1.773519, 2.256568, -0.389293, -0.091930, -0.419358, -0.791284, 3.566962
0.707870, 4.963489, 6.250635, 1.804936, 2.238811, -0.387456, -0.099388, -0.410237, -0.799017, 3.566962
0.710429, 4.982488, 6.260490, 1.835213, 2.221569, -0.385498, -0.106731, -0.401383, -0.806550, 3.566962
0.712925, 5.001356, 6.269853, 1.864492, 2.204791, -0.383415, -0.113985, -0.392748, -0.813923, 3.566962
0.715369, 5.020166, 6.278779, 1.892896, 2.188427, -0.381204, -0.121177, -0.384288, -0.821170, 3.566962
0.717774, 5.038984, 0.004128, 1.920528, 2.172440, -0.378856, -0.128328, -0.375967, -0.828322, 3.566962
